date,menu_item,units_sold,revenue,price_per_unit,is_holiday,day_of_week,day_name,month,week_of_year,is_weekend
2023-12-14,Chicken Biryani,106,23987.66,220,False,3,Thursday,12,50,False
2023-12-15,Chicken Biryani,160,35703.6,220,False,4,Friday,12,50,False
2023-12-16,Chicken Biryani,180,39189.03,220,False,5,Saturday,12,50,True
2023-12-17,Chicken Biryani,147,32215.01,220,False,6,Sunday,12,50,True
2023-12-18,Chicken Biryani,106,23382.25,220,False,0,Monday,12,51,False
2023-12-19,Chicken Biryani,78,17361.25,220,False,1,Tuesday,12,51,False
2023-12-20,Chicken Biryani,84,18188.99,220,False,2,Wednesday,12,51,False
2023-12-21,Chicken Biryani,95,21110.94,220,False,3,Thursday,12,51,False
2023-12-22,Chicken Biryani,146,31888.32,220,False,4,Friday,12,51,False
2023-12-23,Chicken Biryani,158,34428.91,220,False,5,Saturday,12,51,True
2023-12-24,Chicken Biryani,126,27853.34,220,False,6,Sunday,12,51,True
2023-12-25,Chicken Biryani,181,40908.34,220,True,0,Monday,12,52,False
2023-12-26,Chicken Biryani,92,19641.98,220,False,1,Tuesday,12,52,False
2023-12-27,Chicken Biryani,108,23133.12,220,False,2,Wednesday,12,52,False
2023-12-28,Chicken Biryani,106,22762.31,220,False,3,Thursday,12,52,False
2023-12-29,Chicken Biryani,135,30239.99,220,False,4,Friday,12,52,False
2023-12-30,Chicken Biryani,136,30118.07,220,False,5,Saturday,12,52,True
2023-12-31,Chicken Biryani,121,26110.73,220,False,6,Sunday,12,52,True
2024-01-01,Chicken Biryani,89,19609.56,220,False,0,Monday,1,1,False
2024-01-02,Chicken Biryani,79,17862.74,220,False,1,Tuesday,1,1,False
2024-01-03,Chicken Biryani,98,21624.97,220,False,2,Wednesday,1,1,False
2024-01-04,Chicken Biryani,85,19058.13,220,False,3,Thursday,1,1,False
2024-01-05,Chicken Biryani,152,32862.25,220,False,4,Friday,1,1,False
2024-01-06,Chicken Biryani,127,28410.27,220,False,5,Saturday,1,1,True
2024-01-07,Chicken Biryani,114,24965.24,220,False,6,Sunday,1,1,True
2024-01-08,Chicken Biryani,83,18354.89,220,False,0,Monday,1,2,False
2024-01-09,Chicken Biryani,103,23153.26,220,False,1,Tuesday,1,2,False
2024-01-10,Chicken Biryani,82,18155.92,220,False,2,Wednesday,1,2,False
2024-01-11,Chicken Biryani,88,19233.28,220,False,3,Thursday,1,2,False
2024-01-12,Chicken Biryani,133,29133.95,220,False,4,Friday,1,2,False
2024-01-13,Chicken Biryani,170,38502.38,220,False,5,Saturday,1,2,True
2024-01-14,Chicken Biryani,112,24306.12,220,False,6,Sunday,1,2,True
2024-01-15,Chicken Biryani,89,20043.1,220,False,0,Monday,1,3,False
2024-01-16,Chicken Biryani,79,16931.0,220,False,1,Tuesday,1,3,False
2024-01-17,Chicken Biryani,78,17469.25,220,False,2,Wednesday,1,3,False
2024-01-18,Chicken Biryani,89,19618.72,220,False,3,Thursday,1,3,False
2024-01-19,Chicken Biryani,141,31335.45,220,False,4,Friday,1,3,False
2024-01-20,Chicken Biryani,179,39297.79,220,False,5,Saturday,1,3,True
2024-01-21,Chicken Biryani,117,26446.76,220,False,6,Sunday,1,3,True
2024-01-22,Chicken Biryani,89,19106.18,220,False,0,Monday,1,4,False
2024-01-23,Chicken Biryani,83,18093.0,220,False,1,Tuesday,1,4,False
2024-01-24,Chicken Biryani,90,20385.07,220,False,2,Wednesday,1,4,False
2024-01-25,Chicken Biryani,98,22002.45,220,False,3,Thursday,1,4,False
2024-01-26,Chicken Biryani,197,44187.91,220,True,4,Friday,1,4,False
2024-01-27,Chicken Biryani,157,33578.74,220,False,5,Saturday,1,4,True
2024-01-28,Chicken Biryani,107,24157.16,220,False,6,Sunday,1,4,True
2024-01-29,Chicken Biryani,89,19458.97,220,False,0,Monday,1,5,False
2024-01-30,Chicken Biryani,98,21556.07,220,False,1,Tuesday,1,5,False
2024-01-31,Chicken Biryani,106,22912.15,220,False,2,Wednesday,1,5,False
2024-02-01,Chicken Biryani,83,18674.11,220,False,3,Thursday,2,5,False
2024-02-02,Chicken Biryani,157,35141.06,220,False,4,Friday,2,5,False
2024-02-03,Chicken Biryani,104,23147.63,220,False,5,Saturday,2,5,True
2024-02-04,Chicken Biryani,112,24848.41,220,False,6,Sunday,2,5,True
2024-02-05,Chicken Biryani,101,22573.04,220,False,0,Monday,2,6,False
2024-02-06,Chicken Biryani,76,16618.34,220,False,1,Tuesday,2,6,False
2024-02-07,Chicken Biryani,79,17309.61,220,False,2,Wednesday,2,6,False
2024-02-08,Chicken Biryani,81,17755.33,220,False,3,Thursday,2,6,False
2024-02-09,Chicken Biryani,125,27747.83,220,False,4,Friday,2,6,False
2024-02-10,Chicken Biryani,100,22370.61,220,False,5,Saturday,2,6,True
2024-02-11,Chicken Biryani,98,21070.22,220,False,6,Sunday,2,6,True
2024-02-12,Chicken Biryani,73,16245.17,220,False,0,Monday,2,7,False
2024-02-13,Chicken Biryani,67,14849.57,220,False,1,Tuesday,2,7,False
2024-02-14,Chicken Biryani,89,19146.16,220,False,2,Wednesday,2,7,False
2024-02-15,Chicken Biryani,86,18822.52,220,False,3,Thursday,2,7,False
2024-02-16,Chicken Biryani,128,28615.02,220,False,4,Friday,2,7,False
2024-02-17,Chicken Biryani,110,23851.25,220,False,5,Saturday,2,7,True
2024-02-18,Chicken Biryani,109,24030.8,220,False,6,Sunday,2,7,True
2024-02-19,Chicken Biryani,67,14782.42,220,False,0,Monday,2,8,False
2024-02-20,Chicken Biryani,87,18678.44,220,False,1,Tuesday,2,8,False
2024-02-21,Chicken Biryani,87,19112.46,220,False,2,Wednesday,2,8,False
2024-02-22,Chicken Biryani,75,16459.85,220,False,3,Thursday,2,8,False
2024-02-23,Chicken Biryani,157,34410.69,220,False,4,Friday,2,8,False
2024-02-24,Chicken Biryani,116,24813.24,220,False,5,Saturday,2,8,True
2024-02-25,Chicken Biryani,130,29278.02,220,False,6,Sunday,2,8,True
2024-02-26,Chicken Biryani,96,20570.86,220,False,0,Monday,2,9,False
2024-02-27,Chicken Biryani,81,18012.7,220,False,1,Tuesday,2,9,False
2024-02-28,Chicken Biryani,81,18051.29,220,False,2,Wednesday,2,9,False
2024-02-29,Chicken Biryani,67,14560.06,220,False,3,Thursday,2,9,False
2024-03-01,Chicken Biryani,156,34652.29,220,False,4,Friday,3,9,False
2024-03-02,Chicken Biryani,129,28830.17,220,False,5,Saturday,3,9,True
2024-03-03,Chicken Biryani,103,22091.92,220,False,6,Sunday,3,9,True
2024-03-04,Chicken Biryani,103,22499.49,220,False,0,Monday,3,10,False
2024-03-05,Chicken Biryani,91,20158.15,220,False,1,Tuesday,3,10,False
2024-03-06,Chicken Biryani,95,21487.48,220,False,2,Wednesday,3,10,False
2024-03-07,Chicken Biryani,96,21728.22,220,False,3,Thursday,3,10,False
2024-03-08,Chicken Biryani,155,34420.16,220,False,4,Friday,3,10,False
2024-03-09,Chicken Biryani,134,30237.19,220,False,5,Saturday,3,10,True
2024-03-10,Chicken Biryani,98,21706.1,220,False,6,Sunday,3,10,True
2024-03-11,Chicken Biryani,82,17630.31,220,False,0,Monday,3,11,False
2024-03-12,Chicken Biryani,81,18157.81,220,False,1,Tuesday,3,11,False
2024-03-13,Chicken Biryani,112,25259.34,220,False,2,Wednesday,3,11,False
2024-03-14,Chicken Biryani,99,22078.59,220,False,3,Thursday,3,11,False
2024-03-15,Chicken Biryani,151,32577.05,220,False,4,Friday,3,11,False
2024-03-16,Chicken Biryani,151,33670.42,220,False,5,Saturday,3,11,True
2024-03-17,Chicken Biryani,122,26849.43,220,False,6,Sunday,3,11,True
2024-03-18,Chicken Biryani,121,26633.35,220,False,0,Monday,3,12,False
2024-03-19,Chicken Biryani,97,21581.85,220,False,1,Tuesday,3,12,False
2024-03-20,Chicken Biryani,97,21290.78,220,False,2,Wednesday,3,12,False
2024-03-21,Chicken Biryani,83,18508.11,220,False,3,Thursday,3,12,False
2024-03-22,Chicken Biryani,163,35223.2,220,False,4,Friday,3,12,False
2024-03-23,Chicken Biryani,143,31678.93,220,False,5,Saturday,3,12,True
2024-03-24,Chicken Biryani,116,24762.41,220,False,6,Sunday,3,12,True
2024-03-25,Chicken Biryani,174,37596.66,220,True,0,Monday,3,13,False
2024-03-26,Chicken Biryani,93,20221.36,220,False,1,Tuesday,3,13,False
2024-03-27,Chicken Biryani,103,22480.95,220,False,2,Wednesday,3,13,False
2024-03-28,Chicken Biryani,96,20982.54,220,False,3,Thursday,3,13,False
2024-03-29,Chicken Biryani,154,32870.14,220,False,4,Friday,3,13,False
2024-03-30,Chicken Biryani,136,30175.5,220,False,5,Saturday,3,13,True
2024-03-31,Chicken Biryani,139,30692.81,220,False,6,Sunday,3,13,True
2024-04-01,Chicken Biryani,103,22347.05,220,False,0,Monday,4,14,False
2024-04-02,Chicken Biryani,104,22299.39,220,False,1,Tuesday,4,14,False
2024-04-03,Chicken Biryani,87,19471.45,220,False,2,Wednesday,4,14,False
2024-04-04,Chicken Biryani,100,21534.64,220,False,3,Thursday,4,14,False
2024-04-05,Chicken Biryani,135,29875.04,220,False,4,Friday,4,14,False
2024-04-06,Chicken Biryani,157,35437.58,220,False,5,Saturday,4,14,True
2024-04-07,Chicken Biryani,136,29234.84,220,False,6,Sunday,4,14,True
2024-04-08,Chicken Biryani,100,21846.66,220,False,0,Monday,4,15,False
2024-04-09,Chicken Biryani,92,20039.03,220,False,1,Tuesday,4,15,False
2024-04-10,Chicken Biryani,71,15930.87,220,False,2,Wednesday,4,15,False
2024-04-11,Chicken Biryani,91,19730.87,220,False,3,Thursday,4,15,False
2024-04-12,Chicken Biryani,145,32554.46,220,False,4,Friday,4,15,False
2024-04-13,Chicken Biryani,125,26895.24,220,False,5,Saturday,4,15,True
2024-04-14,Chicken Biryani,145,31779.13,220,True,6,Sunday,4,15,True
2024-04-15,Chicken Biryani,104,22379.41,220,False,0,Monday,4,16,False
2024-04-16,Chicken Biryani,91,20568.49,220,False,1,Tuesday,4,16,False
2024-04-17,Chicken Biryani,73,15816.19,220,False,2,Wednesday,4,16,False
2024-04-18,Chicken Biryani,91,19746.07,220,False,3,Thursday,4,16,False
2024-04-19,Chicken Biryani,143,30634.46,220,False,4,Friday,4,16,False
2024-04-20,Chicken Biryani,147,32402.91,220,False,5,Saturday,4,16,True
2024-04-21,Chicken Biryani,121,26716.1,220,False,6,Sunday,4,16,True
2024-04-22,Chicken Biryani,96,21017.09,220,False,0,Monday,4,17,False
2024-04-23,Chicken Biryani,83,18331.58,220,False,1,Tuesday,4,17,False
2024-04-24,Chicken Biryani,103,22807.55,220,False,2,Wednesday,4,17,False
2024-04-25,Chicken Biryani,83,17987.16,220,False,3,Thursday,4,17,False
2024-04-26,Chicken Biryani,147,32385.39,220,False,4,Friday,4,17,False
2024-04-27,Chicken Biryani,134,29847.62,220,False,5,Saturday,4,17,True
2024-04-28,Chicken Biryani,118,25895.05,220,False,6,Sunday,4,17,True
2024-04-29,Chicken Biryani,86,18819.84,220,False,0,Monday,4,18,False
2024-04-30,Chicken Biryani,113,24207.09,220,False,1,Tuesday,4,18,False
2024-05-01,Chicken Biryani,73,16335.86,220,False,2,Wednesday,5,18,False
2024-05-02,Chicken Biryani,65,14012.32,220,False,3,Thursday,5,18,False
2024-05-03,Chicken Biryani,99,22273.75,220,False,4,Friday,5,18,False
2024-05-04,Chicken Biryani,128,27718.67,220,False,5,Saturday,5,18,True
2024-05-05,Chicken Biryani,102,22990.97,220,False,6,Sunday,5,18,True
2024-05-06,Chicken Biryani,69,14820.67,220,False,0,Monday,5,19,False
2024-05-07,Chicken Biryani,87,19673.4,220,False,1,Tuesday,5,19,False
2024-05-08,Chicken Biryani,65,14117.36,220,False,2,Wednesday,5,19,False
2024-05-09,Chicken Biryani,86,18801.91,220,False,3,Thursday,5,19,False
2024-05-10,Chicken Biryani,127,27366.6,220,False,4,Friday,5,19,False
2024-05-11,Chicken Biryani,130,29296.94,220,False,5,Saturday,5,19,True
2024-05-12,Chicken Biryani,97,20879.97,220,False,6,Sunday,5,19,True
2024-05-13,Chicken Biryani,66,14216.91,220,False,0,Monday,5,20,False
2024-05-14,Chicken Biryani,78,16731.13,220,False,1,Tuesday,5,20,False
2024-05-15,Chicken Biryani,86,18826.64,220,False,2,Wednesday,5,20,False
2024-05-16,Chicken Biryani,82,18185.77,220,False,3,Thursday,5,20,False
2024-05-17,Chicken Biryani,100,21356.64,220,False,4,Friday,5,20,False
2024-05-18,Chicken Biryani,111,24741.4,220,False,5,Saturday,5,20,True
2024-05-19,Chicken Biryani,88,19776.06,220,False,6,Sunday,5,20,True
2024-05-20,Chicken Biryani,82,18267.57,220,False,0,Monday,5,21,False
2024-05-21,Chicken Biryani,69,15050.48,220,False,1,Tuesday,5,21,False
2024-05-22,Chicken Biryani,85,18515.1,220,False,2,Wednesday,5,21,False
2024-05-23,Chicken Biryani,67,14605.52,220,False,3,Thursday,5,21,False
2024-05-24,Chicken Biryani,111,24641.46,220,False,4,Friday,5,21,False
2024-05-25,Chicken Biryani,110,24895.66,220,False,5,Saturday,5,21,True
2024-05-26,Chicken Biryani,101,22454.88,220,False,6,Sunday,5,21,True
2024-05-27,Chicken Biryani,70,15711.43,220,False,0,Monday,5,22,False
2024-05-28,Chicken Biryani,74,16469.65,220,False,1,Tuesday,5,22,False
2024-05-29,Chicken Biryani,76,17159.71,220,False,2,Wednesday,5,22,False
2024-05-30,Chicken Biryani,73,16337.95,220,False,3,Thursday,5,22,False
2024-05-31,Chicken Biryani,113,24950.15,220,False,4,Friday,5,22,False
2024-06-01,Chicken Biryani,107,23484.01,220,False,5,Saturday,6,22,True
2024-06-02,Chicken Biryani,105,22560.46,220,False,6,Sunday,6,22,True
2024-06-03,Chicken Biryani,66,14729.0,220,False,0,Monday,6,23,False
2024-06-04,Chicken Biryani,74,16681.24,220,False,1,Tuesday,6,23,False
2024-06-05,Chicken Biryani,86,18372.84,220,False,2,Wednesday,6,23,False
2024-06-06,Chicken Biryani,89,19323.33,220,False,3,Thursday,6,23,False
2024-06-07,Chicken Biryani,107,23827.69,220,False,4,Friday,6,23,False
2024-06-08,Chicken Biryani,89,19695.55,220,False,5,Saturday,6,23,True
2024-06-09,Chicken Biryani,88,19642.49,220,False,6,Sunday,6,23,True
2024-06-10,Chicken Biryani,73,16149.83,220,False,0,Monday,6,24,False
2024-06-11,Chicken Biryani,80,17155.39,220,False,1,Tuesday,6,24,False
2024-06-12,Chicken Biryani,73,16537.4,220,False,2,Wednesday,6,24,False
2024-06-13,Chicken Biryani,76,16282.24,220,False,3,Thursday,6,24,False
2024-06-14,Chicken Biryani,124,27818.98,220,False,4,Friday,6,24,False
2024-06-15,Chicken Biryani,128,28189.48,220,False,5,Saturday,6,24,True
2024-06-16,Chicken Biryani,103,22798.58,220,False,6,Sunday,6,24,True
2024-06-17,Chicken Biryani,76,16827.43,220,False,0,Monday,6,25,False
2024-06-18,Chicken Biryani,70,15411.42,220,False,1,Tuesday,6,25,False
2024-06-19,Chicken Biryani,70,15388.6,220,False,2,Wednesday,6,25,False
2024-06-20,Chicken Biryani,91,20027.53,220,False,3,Thursday,6,25,False
2024-06-21,Chicken Biryani,112,24276.89,220,False,4,Friday,6,25,False
2024-06-22,Chicken Biryani,106,22894.78,220,False,5,Saturday,6,25,True
2024-06-23,Chicken Biryani,79,17074.45,220,False,6,Sunday,6,25,True
2024-06-24,Chicken Biryani,73,16129.43,220,False,0,Monday,6,26,False
2024-06-25,Chicken Biryani,67,15121.84,220,False,1,Tuesday,6,26,False
2024-06-26,Chicken Biryani,62,13513.33,220,False,2,Wednesday,6,26,False
2024-06-27,Chicken Biryani,80,17593.19,220,False,3,Thursday,6,26,False
2024-06-28,Chicken Biryani,123,26888.83,220,False,4,Friday,6,26,False
2024-06-29,Chicken Biryani,103,23214.19,220,False,5,Saturday,6,26,True
2024-06-30,Chicken Biryani,109,24634.74,220,False,6,Sunday,6,26,True
2024-07-01,Chicken Biryani,81,17965.84,220,False,0,Monday,7,27,False
2024-07-02,Chicken Biryani,76,16907.19,220,False,1,Tuesday,7,27,False
2024-07-03,Chicken Biryani,74,16237.25,220,False,2,Wednesday,7,27,False
2024-07-04,Chicken Biryani,89,19076.02,220,False,3,Thursday,7,27,False
2024-07-05,Chicken Biryani,113,25518.88,220,False,4,Friday,7,27,False
2024-07-06,Chicken Biryani,153,32670.66,220,False,5,Saturday,7,27,True
2024-07-07,Chicken Biryani,106,23477.51,220,False,6,Sunday,7,27,True
2024-07-08,Chicken Biryani,96,20666.52,220,False,0,Monday,7,28,False
2024-07-09,Chicken Biryani,72,15645.21,220,False,1,Tuesday,7,28,False
2024-07-10,Chicken Biryani,73,16280.83,220,False,2,Wednesday,7,28,False
2024-07-11,Chicken Biryani,99,22031.55,220,False,3,Thursday,7,28,False
2024-07-12,Chicken Biryani,123,27529.2,220,False,4,Friday,7,28,False
2024-07-13,Chicken Biryani,124,27807.74,220,False,5,Saturday,7,28,True
2024-07-14,Chicken Biryani,109,24098.27,220,False,6,Sunday,7,28,True
2024-07-15,Chicken Biryani,80,17817.1,220,False,0,Monday,7,29,False
2024-07-16,Chicken Biryani,86,18514.27,220,False,1,Tuesday,7,29,False
2024-07-17,Chicken Biryani,82,17665.99,220,False,2,Wednesday,7,29,False
2024-07-18,Chicken Biryani,70,15004.26,220,False,3,Thursday,7,29,False
2024-07-19,Chicken Biryani,138,30682.64,220,False,4,Friday,7,29,False
2024-07-20,Chicken Biryani,152,32718.81,220,False,5,Saturday,7,29,True
2024-07-21,Chicken Biryani,102,22447.34,220,False,6,Sunday,7,29,True
2024-07-22,Chicken Biryani,85,18165.2,220,False,0,Monday,7,30,False
2024-07-23,Chicken Biryani,88,19115.19,220,False,1,Tuesday,7,30,False
2024-07-24,Chicken Biryani,88,19811.17,220,False,2,Wednesday,7,30,False
2024-07-25,Chicken Biryani,94,21280.56,220,False,3,Thursday,7,30,False
2024-07-26,Chicken Biryani,118,25711.39,220,False,4,Friday,7,30,False
2024-07-27,Chicken Biryani,111,24498.7,220,False,5,Saturday,7,30,True
2024-07-28,Chicken Biryani,117,25434.72,220,False,6,Sunday,7,30,True
2024-07-29,Chicken Biryani,86,18417.84,220,False,0,Monday,7,31,False
2024-07-30,Chicken Biryani,81,17656.71,220,False,1,Tuesday,7,31,False
2024-07-31,Chicken Biryani,87,19075.74,220,False,2,Wednesday,7,31,False
2024-08-01,Chicken Biryani,91,20103.34,220,False,3,Thursday,8,31,False
2024-08-02,Chicken Biryani,139,30387.6,220,False,4,Friday,8,31,False
2024-08-03,Chicken Biryani,105,23743.14,220,False,5,Saturday,8,31,True
2024-08-04,Chicken Biryani,128,28216.41,220,False,6,Sunday,8,31,True
2024-08-05,Chicken Biryani,86,19253.99,220,False,0,Monday,8,32,False
2024-08-06,Chicken Biryani,89,20101.66,220,False,1,Tuesday,8,32,False
2024-08-07,Chicken Biryani,80,17983.91,220,False,2,Wednesday,8,32,False
2024-08-08,Chicken Biryani,89,19328.34,220,False,3,Thursday,8,32,False
2024-08-09,Chicken Biryani,131,28806.73,220,False,4,Friday,8,32,False
2024-08-10,Chicken Biryani,114,25803.42,220,False,5,Saturday,8,32,True
2024-08-11,Chicken Biryani,122,27574.42,220,False,6,Sunday,8,32,True
2024-08-12,Chicken Biryani,86,19321.82,220,False,0,Monday,8,33,False
2024-08-13,Chicken Biryani,89,19592.26,220,False,1,Tuesday,8,33,False
2024-08-14,Chicken Biryani,102,21792.54,220,False,2,Wednesday,8,33,False
2024-08-15,Chicken Biryani,141,30646.64,220,True,3,Thursday,8,33,False
2024-08-16,Chicken Biryani,139,30174.07,220,False,4,Friday,8,33,False
2024-08-17,Chicken Biryani,143,31072.32,220,False,5,Saturday,8,33,True
2024-08-18,Chicken Biryani,113,25358.41,220,False,6,Sunday,8,33,True
2024-08-19,Chicken Biryani,92,20432.53,220,False,0,Monday,8,34,False
2024-08-20,Chicken Biryani,102,22592.96,220,False,1,Tuesday,8,34,False
2024-08-21,Chicken Biryani,78,17064.36,220,False,2,Wednesday,8,34,False
2024-08-22,Chicken Biryani,72,15470.29,220,False,3,Thursday,8,34,False
2024-08-23,Chicken Biryani,128,27445.07,220,False,4,Friday,8,34,False
2024-08-24,Chicken Biryani,141,31405.43,220,False,5,Saturday,8,34,True
2024-08-25,Chicken Biryani,87,18832.67,220,False,6,Sunday,8,34,True
2024-08-26,Chicken Biryani,81,18278.93,220,False,0,Monday,8,35,False
2024-08-27,Chicken Biryani,88,19041.76,220,False,1,Tuesday,8,35,False
2024-08-28,Chicken Biryani,80,17709.29,220,False,2,Wednesday,8,35,False
2024-08-29,Chicken Biryani,65,14373.67,220,False,3,Thursday,8,35,False
2024-08-30,Chicken Biryani,130,28913.37,220,False,4,Friday,8,35,False
2024-08-31,Chicken Biryani,135,29793.56,220,False,5,Saturday,8,35,True
2024-09-01,Chicken Biryani,113,25270.71,220,False,6,Sunday,9,35,True
2024-09-02,Chicken Biryani,78,17293.39,220,False,0,Monday,9,36,False
2024-09-03,Chicken Biryani,79,17189.78,220,False,1,Tuesday,9,36,False
2024-09-04,Chicken Biryani,76,17060.42,220,False,2,Wednesday,9,36,False
2024-09-05,Chicken Biryani,76,16961.67,220,False,3,Thursday,9,36,False
2024-09-06,Chicken Biryani,107,24024.05,220,False,4,Friday,9,36,False
2024-09-07,Chicken Biryani,125,28146.59,220,False,5,Saturday,9,36,True
2024-09-08,Chicken Biryani,124,26607.75,220,False,6,Sunday,9,36,True
2024-09-09,Chicken Biryani,90,19666.53,220,False,0,Monday,9,37,False
2024-09-10,Chicken Biryani,99,22389.03,220,False,1,Tuesday,9,37,False
2024-09-11,Chicken Biryani,108,24048.74,220,False,2,Wednesday,9,37,False
2024-09-12,Chicken Biryani,82,17550.96,220,False,3,Thursday,9,37,False
2024-09-13,Chicken Biryani,151,33220.8,220,False,4,Friday,9,37,False
2024-09-14,Chicken Biryani,125,27285.19,220,False,5,Saturday,9,37,True
2024-09-15,Chicken Biryani,100,21889.79,220,False,6,Sunday,9,37,True
2024-09-16,Chicken Biryani,103,22622.31,220,False,0,Monday,9,38,False
2024-09-17,Chicken Biryani,82,18232.47,220,False,1,Tuesday,9,38,False
2024-09-18,Chicken Biryani,89,19860.3,220,False,2,Wednesday,9,38,False
2024-09-19,Chicken Biryani,79,17270.64,220,False,3,Thursday,9,38,False
2024-09-20,Chicken Biryani,130,28373.12,220,False,4,Friday,9,38,False
2024-09-21,Chicken Biryani,120,26425.13,220,False,5,Saturday,9,38,True
2024-09-22,Chicken Biryani,114,25069.26,220,False,6,Sunday,9,38,True
2024-09-23,Chicken Biryani,79,17479.2,220,False,0,Monday,9,39,False
2024-09-24,Chicken Biryani,78,17342.8,220,False,1,Tuesday,9,39,False
2024-09-25,Chicken Biryani,91,20347.83,220,False,2,Wednesday,9,39,False
2024-09-26,Chicken Biryani,99,21283.69,220,False,3,Thursday,9,39,False
2024-09-27,Chicken Biryani,124,26941.69,220,False,4,Friday,9,39,False
2024-09-28,Chicken Biryani,127,27104.07,220,False,5,Saturday,9,39,True
2024-09-29,Chicken Biryani,100,22625.94,220,False,6,Sunday,9,39,True
2024-09-30,Chicken Biryani,88,19685.68,220,False,0,Monday,9,40,False
2024-10-01,Chicken Biryani,104,22609.44,220,False,1,Tuesday,10,40,False
